ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90
186,1136.1588235294118,583.8705882352941,2.0279649146185323,1.233635511292812,-1.0741411999568937,170.0,16.0,5.0,5.3125,1.5957691216057308,1.4927053303604616,0.5641895835477563,2.4592453796829674
187,535.7049906238674,586.562977670622,2.9122975883193587,2.4003784456690056,0.41965867887337677,63459.0,4918.0,18.0,134.44703389830508,1.2615662610100802,1.692568750643269,0.5641895835477563,5.698035485213008
188,961.5242537313433,586.0820895522388,2.1724876142685803,1.4011670618695162,0.0740002464712933,536.0,24.0,13.0,13.743589743589743,3.0901936161855166,2.111004122822376,0.7978845608028654,3.141274657157109
189,1080.8345108695653,584.9679347826087,1.8407016090902066,1.6841591035799335,1.5587433456684492,3680.0,337.0,15.0,41.348314606741575,1.4927053303604616,1.5957691216057308,0.5641895835477563,3.826519928662906
190,1340.5539452495975,588.5764895330112,2.2342960334232673,1.8550443341698413,0.3188456070933109,621.0,22.0,10.0,10.35,3.0382538898732494,2.4592453796829674,0.7978845608028654,3.7846987830302403
191,1456.3437057991514,591.1980198019802,2.9068582217784353,1.6503956237155424,0.8733944560771788,707.0,32.0,10.0,10.552238805970148,1.8712051592547776,2.4592453796829674,0.7978845608028654,3.8678889139475245
192,492.7887029288703,595.0878661087866,2.973669575523891,1.0659751889651163,1.2963779816139143,478.0,28.0,13.0,12.578947368421053,2.1850968611841584,2.0342144725641096,0.5641895835477563,3.0382538898732494
193,1023.179211469534,594.594982078853,1.6239640191514744,1.3040838839698137,-1.4716116711129732,279.0,23.0,9.0,10.73076923076923,1.7841241161527712,1.5957691216057308,0.5641895835477563,2.4592453796829674
194,1573.4261363636363,596.0079545454546,2.7199840874297028,2.1562876765484367,-0.07426666416560848,880.0,29.0,11.0,11.733333333333333,2.6462837142006137,2.6462837142006137,0.9772050238058398,4.1841419359420025
195,17.08267716535433,598.8070866141733,1.7027827901085764,1.3315461368755221,-1.414668389587475,254.0,19.0,8.5,9.071428571428571,2.0342144725641096,1.5957691216057308,0.5641895835477563,2.5854414729132054
